Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
"Korea, Dem. People's Rep.",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.088
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
"Korea, Dem. People's Rep.",PRK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
"Korea, Dem. People's Rep.",PRK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,10.3
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,47.1040878295898
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.224591362122
"Korea, Rep.",KOR,Age dependency ratio (% of working-age population),SP.POP.DPND,37.725640199147
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.6081205891396
"Korea, Rep.",KOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.9733235784635
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.459
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.977
"Korea, Rep.",KOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,6.4
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.8
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.90740377377135
"Korea, Rep.",KOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2220442287180.66
"Korea, Rep.",KOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Kosovo,XKX,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Kosovo,XKX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Kosovo,XKX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2
Kosovo,XKX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.9
Kosovo,XKX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.9
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.40663100837845
Kosovo,XKX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,19792010692.8737
Kosovo,XKX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.6227243085731
Kuwait,KWT,Age dependency ratio (% of working-age population),SP.POP.DPND,31.7338191757025
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,75.9106395650123
Kuwait,KWT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.5388880509858
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.082
Kuwait,KWT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.939
Kuwait,KWT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.696
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.24612940824558
Kuwait,KWT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,213860114613.958
Kuwait,KWT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.73973556019485
Kyrgyz Republic,KGZ,Age dependency ratio (% of working-age population),SP.POP.DPND,58.340960969459
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.1548549102717
Kyrgyz Republic,KGZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.3504171141318
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.351
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.3
Kyrgyz Republic,KGZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.1
Kyrgyz Republic,KGZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.2
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75791012480484
Kyrgyz Republic,KGZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,33235152784.0937
Kyrgyz Republic,KGZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,76.599998
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.66090849278722
Lao PDR,LAO,Age dependency ratio (% of working-age population),SP.POP.DPND,57.925672596047
Lao PDR,LAO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.3209313536048
Lao PDR,LAO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.6039186819471
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.004
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.667
Lao PDR,LAO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.549
Lao PDR,LAO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.434
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.24796000755872
Lao PDR,LAO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,54904078195.3688
Lao PDR,LAO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,7.1999998
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.0746002197266
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.95916507798465
Latvia,LVA,Age dependency ratio (% of working-age population),SP.POP.DPND,56.3461763121516
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.9606027403227
Latvia,LVA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.9957769389964
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.142
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6
Latvia,LVA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10
Latvia,LVA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.9894803874928
Latvia,LVA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,59505432397.6235
Latvia,LVA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.03970721671608
Lebanon,LBN,Age dependency ratio (% of working-age population),SP.POP.DPND,49.4728882680895
Lebanon,LBN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.901764700394
Lebanon,LBN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.0958671652131
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.593
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.087
Lebanon,LBN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.545
Lebanon,LBN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.356
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.70217480748664
Lebanon,LBN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,110123422264.826
Lebanon,LBN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.21897599376188
Lesotho,LSO,Age dependency ratio (% of working-age population),SP.POP.DPND,60.3012557518544
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.3825609677432
Lesotho,LSO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.7163515354347
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.153
Lesotho,LSO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.141
Lesotho,LSO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.808
Lesotho,LSO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.246
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.22313731083291
Lesotho,LSO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5644911272.29686
Lesotho,LSO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,39
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,47
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.273917114341304
Liberia,LBR,Age dependency ratio (% of working-age population),SP.POP.DPND,79.7863072962116
Liberia,LBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.6215816108536
Liberia,LBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.1249865894663
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.151
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.315
Liberia,LBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.042
Liberia,LBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.538
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.15757512207355
Liberia,LBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,7618991332.72683
Liberia,LBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.2
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.818078994751
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.82524913660345
Libya,LBY,Age dependency ratio (% of working-age population),SP.POP.DPND,48.6133156323843
Libya,LBY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.2887220132367
Libya,LBY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.3192377277793
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.102
Libya,LBY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.24
Libya,LBY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.829
Libya,LBY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.095
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,15.1327998906632
Libya,LBY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,102706797809.041
Libya,LBY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,67
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.69217785748193
Liechtenstein,LIE,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Liechtenstein,LIE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.338
Liechtenstein,LIE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.58
Liechtenstein,LIE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.9
Liechtenstein,LIE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.2
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Liechtenstein,LIE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Liechtenstein,LIE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.13700592851868
Lithuania,LTU,Age dependency ratio (% of working-age population),SP.POP.DPND,52.8758933536182
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4125423380302
Lithuania,LTU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.8824245055089
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.679
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.63
Lithuania,LTU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10
Lithuania,LTU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.1
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.99331032795327
Lithuania,LTU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,101909459943.576
Lithuania,LTU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.3302080763221
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,42.9835743247693
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.9380218288939
Luxembourg,LUX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.8788239869589
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.981
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38
Luxembourg,LUX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3
Luxembourg,LUX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.00437711983041
Luxembourg,LUX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,71109228076.0453
Luxembourg,LUX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Macao SAR, China",MAC,Age dependency ratio (% of working-age population),SP.POP.DPND,31.8189027647923
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,75.8617304903457
"Macao SAR, China",MAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.654066582652
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.217
"Macao SAR, China",MAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.058
"Macao SAR, China",MAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.939
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.464613520943
"Macao SAR, China",MAC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,85618995062.0221
"Macao SAR, China",MAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.128320761389143
Madagascar,MDG,Age dependency ratio (% of working-age population),SP.POP.DPND,77.477620427997
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.3451322813798
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.6681505928286
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.191
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.077
Madagascar,MDG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.657
Madagascar,MDG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.055
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.19435651491895
Madagascar,MDG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,42812543132.7296
Madagascar,MDG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.89999998
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.5155601501465
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0865337262442186
Malawi,MWI,Age dependency ratio (% of working-age population),SP.POP.DPND,87.0827602747876
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.4522791630613
Malawi,MWI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.9022859066284
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.937
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.209
Malawi,MWI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.118
Malawi,MWI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.597
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.39168829609886
Malawi,MWI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,27807533658.1754
Malawi,MWI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.02
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.6002204133699
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,44.2312457032144
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.3331042884915
Malaysia,MYS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.9951410860297
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.036
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.001
Malaysia,MYS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.752
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.09
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84305660969693
Malaysia,MYS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,890335890542.976
Malaysia,MYS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.400002
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.70367497634302
Maldives,MDV,Age dependency ratio (% of working-age population),SP.POP.DPND,31.3219693304338
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,76.1487387918464
Maldives,MDV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.1479166020291
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.808
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.87
Maldives,MDV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.199
Maldives,MDV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.814
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.12312890817314
Maldives,MDV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,9924765453.23268
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,98.800003
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.294583927721055
Mali,MLI,Age dependency ratio (% of working-age population),SP.POP.DPND,100.203070519441
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.9492838489489
Mali,MLI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.5434863934943
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.356
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.877
Mali,MLI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.543
Mali,MLI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.686
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.74648432724561
Mali,MLI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,44613972539.364
Mali,MLI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.89999998
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.9
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.19831624125622
Malta,MLT,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9665015892255
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.3737751793975
Malta,MLT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.2769005208902
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.612
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.23
Malta,MLT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.2
Malta,MLT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.6
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17922479608157
Malta,MLT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,21429851872.4924
Malta,MLT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.25275628295556
Marshall Islands,MHL,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Marshall Islands,MHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.031
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Marshall Islands,MHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Marshall Islands,MHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.57475098191667
Marshall Islands,MHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,228548556.807465
Marshall Islands,MHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,64.800003
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.829231262207
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.908407126272224
Mauritania,MRT,Age dependency ratio (% of working-age population),SP.POP.DPND,76.1317050204979
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.7757050202881
Mauritania,MRT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.0831828216618
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.672
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.561
Mauritania,MRT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.694
Mauritania,MRT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.222
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.52674622501065
Mauritania,MRT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,23417191699.7359
Mauritania,MRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,43.299999
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.2938270568848
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.26404031287368
Mauritius,MUS,Age dependency ratio (% of working-age population),SP.POP.DPND,41.3784280248856
Mauritius,MUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.7321346133359
Mauritius,MUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.793692318012
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.793
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41
Mauritius,MUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.2
Mauritius,MUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.5
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75967722730337
Mauritius,MUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,28774700047.0613
Mauritius,MUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4200668334961
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.74147772536983
Mexico,MEX,Age dependency ratio (% of working-age population),SP.POP.DPND,51.0129948515527
Mexico,MEX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.2194668282759
Mexico,MEX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.5568481908521
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.156
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.129
Mexico,MEX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.602
Mexico,MEX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.01
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.19499472522698
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2535949723291.33
Mexico,MEX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.699997
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.59801136363636
"Micronesia, Fed. Sts.",FSM,Age dependency ratio (% of working-age population),SP.POP.DPND,55.5307015727048
"Micronesia, Fed. Sts.",FSM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.2959872159091
"Micronesia, Fed. Sts.",FSM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.7072088068182
